score,node_distribution_unreversed,node_distribution,node_distribution_raw,distance_to_borderlines_unreversed,distance_to_borderlines,distance_to_borderlines_raw,edge_length_sum,edge_length_sum_raw,edge_node_distance_contribution_unreversed,edge_node_distance_contribution,edge_node_distance_contribution_raw,count_edge_crossings,count_edge_crossings_raw,communities_closeness,sum_of_angles,symmetry,category
6,17.918884413626337,54.44283307818197,30.866918431376003,28.0,39.652,20.085,1.3114081216468738,3.02791321633042,24.449115327483273,116.54468017832792,59.89045512141462,0,0,3.9671920901924733,2.2330185244635414,0.9229211158083733,WS
2,12.179849076610756,398.94452599417906,62.84655776453077,28.0,30.483,21.171,2.981860071066782,4.166010725383301,13.955330075686632,579856.4564565661,956.8670564917077,25,5,3.27257125969781,2.7907089803790694,0.9766954799079349,WS
1,8.619202907496001,438.6166216621908,78.22752935858618,28.0,38.83,24.255,1.2456507472886977,2.55468964133368,9.298559999951925,105209.7656436983,683.4809375984099,9,3,1.252526631307521,2.202608182011925,0.9686581902438532,WS
4,12.914289585335325,104.8534324503186,41.709176230342955,28.0,38.112,21.437,3.914596656075573,5.074789538498937,14.293580551963313,799.0346019178374,131.87710688487005,36,6,3.6469894855382736,2.450271795718003,0.9873353153865668,WS
5,10.848754855412862,173.22690964702963,52.61226873720148,28.0,43.402,23.508,2.0176897678860595,3.617307830783706,12.302511784204643,671.5058783707046,132.56428031353443,1,1,2.6116218870770433,2.1990340134123074,0.9781369234735624,WS
3,12.625515704660373,158.66829072469494,47.110764356624856,28.0,47.697,24.925,2.745697035798223,3.9291443716488423,14.707161056953165,85560.17253997868,414.8408648757675,4,2,3.489818444508908,2.6576559597981237,0.979984338820645,WS
6,17.757974477300973,17.26003549588518,14.944783700111698,24.0,46.216,20.791,2.806284910080121,4.100192735674216,23.837491086675303,35.74274737005239,27.66867713535275,0,0,6.968385230165712,2.206444409957099,0.9193849896773696,WS
3,10.425147314847214,154.68329511586992,33.07102892541924,24.0,21.669,16.899,3.7217346515724286,4.101892988121853,12.45023458235837,336.9366082292224,67.42472540350471,4,2,3.8625010136742057,2.16535072574735,0.990023985838683,WS
4,7.7849154390230915,95.4446782397167,34.72858857757396,24.0,37.811,21.189,2.377311046297427,3.5725836298512426,7.766791485678564,2826.7392615964495,146.74760258137957,9,3,3.412865390635575,1.7454774878622958,0.9825270262028463,WS
2,6.664451006072791,234.53463332010142,47.72711981986288,24.0,40.957,22.056,1.7412991981976638,3.0191981223584374,6.486561047718306,78810996.60286012,8990.656046403245,0,0,2.4394969385986007,1.0774188087380974,0.9798569707280687,WS
1,9.274367688190745,73.34697987298897,29.454298174855847,24.0,31.776,18.027,3.1307434494390063,4.083736096738388,9.45969313074565,2185.1284331943116,131.04149051840227,1,1,2.911330232434477,1.425713681842621,0.9854094184793196,WS
5,8.646152332388823,76.42194543782233,30.93625758181561,24.0,46.311,21.82,2.5257279936571457,3.5842421790561767,8.795963869047638,1580.3208010980754,111.35936020138041,16,4,2.591296591392268,1.8995626211793606,0.9786224063540799,WS
6,23.203073980779926,105.15728485765173,47.04047482615731,32.0,37.433,21.664,0.8237742840244804,2.5669904266857713,34.829145193383845,220.32401748670523,90.4468997902167,0,0,8.14127502521815,2.9464772581705905,0.92179466332279,WS
1,16.025741909252865,444.71715542540034,79.1251111043656,32.0,43.421,26.283,1.6831093922764997,3.3824183587190886,19.736379810081463,3264.9827456822136,258.10002578777096,4,2,5.590634933874041,3.4579236418732537,0.9721120094014111,WS
2,14.046420868114906,286.09152819118515,72.66673862678783,32.0,43.773,26.407,3.395038873484836,5.033301255343254,14.167291482272484,10089.36560171242,339.85762327079743,196,14,6.11548510317535,3.8639285220568094,0.9844108015693629,WS
4,17.074752542323623,124.28978246293133,53.697688767787966,32.0,39.825,24.133,2.972378407269969,4.564879063715744,22.207892488326824,880.0012308886814,148.77783431037804,16,4,6.765629913595426,3.632961331561837,0.9937202755146177,WS
5,15.0812184920564,165.22718798783222,62.14775640291821,32.0,55.718,28.348,2.8883335286093534,4.530583873430238,16.798224119268998,85338.88199272219,449.25933562836127,25,5,6.951905094024717,3.4595963228962767,0.9806170437732545,WS
3,14.865055909767925,399.07877121363884,79.48461418927428,32.0,34.898,24.475,2.8196520684192996,4.39657052585359,15.569694104420433,18456.420317503555,400.48252582262603,16,4,6.76553876817065,2.6848421507479445,0.9882454325951826,WS
6,30.50363272665608,37.842820342525016,30.315144371628765,32.0,47.679,25.092,9.938216944734343,12.465151085472343,81.72498008786361,3285.154129540899,184.670678500546,16,4,13.417266274482845,15.056426930734194,0.9062765867152625,WS
1,16.025741909252865,444.71715542540034,79.1251111043656,32.0,43.421,26.283,6.861805888712892,9.610116189058324,32.77619081874138,4107228.409925206,3225.2615571543197,441,21,5.590634933874041,12.81662508342556,0.9721120094014111,WS
2,14.046420868114906,286.09152819118515,72.66673862678783,32.0,43.773,26.407,3.9192643699237526,7.104510309086066,34.242804757510896,78952442.66123214,9784.330943263409,121,11,6.11548510317535,13.288529618921883,0.9844108015693629,WS
4,17.074752542323623,124.28978246293133,53.697688767787966,32.0,39.825,24.133,5.940967876691248,9.093861103145349,43.432460672829286,7246.257481508,355.13368932019205,256,16,6.765629913595426,15.294546007592151,0.9937202755146177,WS
5,15.0812184920564,165.22718798783222,62.14775640291821,32.0,55.718,28.348,5.938108744348845,9.28770034958362,34.711791126856674,5267.951897235738,418.64332693490263,400,20,6.951905094024717,15.823209064629928,0.9806170437732545,WS
3,14.865055909767925,399.07877121363884,79.48461418927428,32.0,34.898,24.475,5.505985454049126,8.599582303736522,32.040838324236105,41243.99361666125,803.2907692940911,529,23,6.76553876817065,13.88969278090231,0.9882454325951826,WS
6,18.943559717948126,12.514332339575809,13.088663547691533,24.0,71.801,24.824,17.440536133048486,14.080499156802738,45.91104803930139,99.42267426421418,59.91034223899115,4,2,18.943559717948126,8.799976896648788,0.9238085682045594,WS
1,10.425147314847214,154.68329511586992,33.07102892541924,24.0,21.669,16.899,6.388286207042645,8.06023516031376,24.648110206210216,1868.812887021243,187.23122545195704,64,8,10.425147314847216,8.72392524353383,0.990023985838683,WS
3,7.7849154390230915,95.4446782397167,34.72858857757396,24.0,37.811,21.189,3.6147380553878796,6.020170072794963,16.686906278898174,2676.9465317486593,212.52416154119047,36,6,7.7849154390230915,7.235407049126071,0.9825270262028463,WS
2,6.664451006072791,234.53463332010142,47.72711981986288,24.0,40.957,22.056,3.0388116581645277,5.389968294565961,13.785224171426174,78813008.56170969,9146.51502011858,36,6,6.664451006072791,7.622336714911106,0.9798569707280687,WS
2,9.274367688190745,73.34697987298897,29.454298174855847,24.0,31.776,18.027,5.271503187425778,7.423851215488704,21.411609894436555,2799.063475337111,208.14532605892109,36,6,9.274367688190745,8.429904688983985,0.9854094184793196,WS
5,8.646152332388823,76.42194543782233,30.93625758181561,24.0,46.311,21.82,4.540592317502609,6.890136799390263,19.61588835161363,1812.5589277420004,178.9832841617092,36,6,8.646152332388823,8.134678011833747,0.9786224063540799,WS
6,19.134007928164777,11.834789116793981,12.825548025333905,24.0,41.361,20.22,15.821795382422403,13.441907666987527,47.87000101144374,64.50929110255322,52.945890252299776,9,3,19.134007928164774,8.83096264359696,0.921773648682839,WS
2,10.425147314847214,154.68329511586992,33.07102892541924,24.0,21.669,16.899,5.820649552281086,7.693831473982586,25.01992425301297,2133.4827358151033,188.56906806502835,36,6,10.425147314847216,8.914253367685944,0.990023985838683,WS
3,7.7849154390230915,95.4446782397167,34.72858857757396,24.0,37.811,21.189,3.059528922859025,5.630793392621901,17.146747129929008,3133.8988860265636,220.76767746369745,16,4,7.7849154390230915,6.784854712908211,0.9825270262028463,WS
1,6.664451006072791,234.53463332010142,47.72711981986288,24.0,40.957,22.056,2.447411477944844,4.848829695048236,14.73778534835196,78819581.54739583,9198.050930629392,9,3,6.664451006072791,8.075628069072792,0.9798569707280687,WS
5,9.274367688190745,73.34697987298897,29.454298174855847,24.0,31.776,18.027,4.928127613435139,7.1233630046326795,22.100260443279744,1839.4263687873708,172.00489406735636,36,6,9.274367688190745,8.86907301781426,0.9854094184793196,WS
4,8.646152332388823,76.42194543782233,30.93625758181561,24.0,46.311,21.82,4.374016254988787,6.718328119754469,19.602486660473637,1757.385546966626,173.8522225774521,36,6,8.646152332388823,8.273661264279173,0.9786224063540799,WS
6,37.02123256195348,184.4584898299994,78.45988746723462,40.0,38.611,25.732,1.1250049048903674,3.3281663689314924,56.93556106349566,453.91140620777514,163.50149862501982,1,1,11.089897155397043,5.204246130630283,0.9221882500901616,WS
2,22.936408989120082,760.6646631017807,136.1500533336798,40.0,50.083,32.393,2.877689064255998,4.759214824741984,27.41433234165435,8283.827212755923,496.52942257543083,9,3,5.041867432017116,4.573524785873738,0.9762054536919329,WS
5,26.965521613515023,235.57422500737567,91.43029432441479,40.0,63.906,33.353,3.9231972110493687,5.796942439857171,33.55465728901671,2042.1779337642035,278.0585073211395,81,9,7.354340812716366,5.987547039313734,0.9915294762768663,WS
3,25.004356433620956,290.80623581912596,101.16416147093051,40.0,63.767,34.453,2.8916270382957103,4.832300323371941,32.188218606384304,22808.68955263219,470.407034999438,36,6,6.063723221862629,5.861185215639766,0.9779127842244579,WS
1,23.399644760746696,1401.9694515441465,161.00034125878895,40.0,53.901,32.861,4.053782931449595,5.788350690683798,24.094285690971358,179983.5649883106,1216.697505157378,49,7,6.977054084328195,3.9628406246079386,0.9897189494281853,WS
4,27.22230160291079,1266.3866328104814,138.21313381934485,40.0,51.595,33.366,3.9487664338177155,5.578832961726511,38.80357285097032,17868.790972078332,479.2450236047082,4,2,7.047671051804696,5.991654104104984,0.9679415543267316,WS
5,12.134795522789872,10.180829324354704,9.38914493931862,20.0,49.302,18.715,5.462997985908783,5.03564687413876,12.648192162152002,37.86984436628269,21.220915755625597,1,1,3.9670176958615135,1.5,0.8897033343992254,WS
3,6.940591437960964,45.46959398342724,17.77097783290958,20.0,19.18,14.337,3.447016074114775,4.071344485187464,6.969483619117945,207.39072753021404,44.12816736033145,4,2,2.607561974234694,1.4177791977073815,0.9902846349173849,WS
1,5.458874987804293,202.90465443272103,30.208647516921467,20.0,18.973,14.606,1.2808790453068386,2.1877239277722405,6.3285304455991245,1098.1532731714974,75.64621198360666,0,0,1.6228415635377575,1.4733480098311327,0.9799652128402037,WS
2,5.061685553501336,93.68142670820598,25.982839957615134,20.0,31.11,17.787,2.1179723971877324,2.8941807397931485,3.868189633243487,806.178209000282,87.82503294871748,1,1,2.204440087890473,1.0615800383660283,0.974327143391066,WS
4,6.64783416857746,31.465495561378614,16.775513043266702,20.0,32.991,17.168,2.35775998671,3.3018638149613806,7.510559438937775,121.47580071353617,36.706428624302355,1,1,2.7829780898397636,1.0717795723439063,0.9904124925327292,WS
6,6.24187104439632,39.351056180632305,18.352222669924565,20.0,30.915,16.184,1.5036923704817395,2.541383471689897,7.40764755162049,182.60211892918824,40.9038050425715,0,0,2.2280308459749913,1.3011460312248535,0.9857906448939351,WS
5,20.91965305686359,9.90064506820047,11.730794170095422,24.0,52.392,22.969,18.91266740798351,14.696347744425037,52.337376021306554,53.96661487505601,48.426572606576876,9,3,20.91965305686359,8.83096134842128,0.9078989929786765,WS
3,10.425147314847214,154.68329511586992,33.07102892541924,24.0,21.669,16.899,7.170289595355934,8.722973191706654,23.623539265791766,2145.467339838266,194.02841537067158,81,9,10.425147314847216,8.851262390943358,0.990023985838683,WS
4,7.7849154390230915,95.4446782397167,34.72858857757396,24.0,37.811,21.189,3.1554234668122763,5.688507977880506,17.501547919866663,3024.57586464915,213.3525989954176,16,4,7.7849154390230915,7.326210821315069,0.9825270262028463,WS
1,6.664451006072791,234.53463332010142,47.72711981986288,24.0,40.957,22.056,2.588043686177745,4.9690807336128415,14.553964048837003,78819632.18359928,9201.510349406812,16,4,6.664451006072791,7.822512848322365,0.9798569707280687,WS
2,9.274367688190745,73.34697987298897,29.454298174855847,24.0,31.776,18.027,5.048006666981539,7.203863606187125,21.028162115995432,2722.608994398234,204.36596095337205,81,9,9.274367688190745,8.690894168751948,0.9854094184793196,WS
6,8.646152332388823,76.42194543782233,30.93625758181561,24.0,46.311,21.82,3.898794193649889,6.413442190047965,20.166724443809468,553.7634056056608,144.25379637709443,16,4,8.646152332388823,8.645159428062751,0.9786224063540799,WS
6,20.478878777533822,37.891814535515664,25.857479570305166,28.0,35.276,19.659,1.8819560386787069,3.620361395617789,27.630726333908914,82.92243618063677,50.74756728843899,0,0,3.636350839469431,2.878885019633597,0.922658340433285,WS
2,12.179849076610756,398.94452599417906,62.84655776453077,28.0,30.483,21.171,2.9149929392547755,3.8505940820266433,13.269365254150276,579396.3145387084,943.0945416301263,9,3,2.9682593390248178,2.67360389764928,0.9766954799079349,WS
1,8.619202907496001,438.6166216621908,78.22752935858618,28.0,38.83,24.255,1.00149181048551,2.2805009950571016,9.944208113227983,12841.78005210559,358.8839924134552,16,4,1.973156861533039,2.261043875881586,0.9686581902438532,WS
3,12.914289585335325,104.8534324503186,41.709176230342955,28.0,38.112,21.437,3.594830602998666,4.798183523349609,12.988044382154786,801974.9011865137,1056.8830173719516,25,5,3.484746409719344,2.5330522932857606,0.9873353153865668,WS
5,10.848754855412862,173.22690964702963,52.61226873720148,28.0,43.402,23.508,1.965953539414782,3.510051930687057,11.517755490154991,1122.6103126256103,152.8101129547299,1,1,2.1106348415682827,1.478401849473572,0.9781369234735624,WS
4,12.625515704660373,158.66829072469494,47.110764356624856,28.0,47.697,24.925,3.9409110538917553,5.060367103416859,14.133375473391073,718.8621719301829,131.6666599102732,1,1,3.481300622179014,2.693679747800416,0.979984338820645,WS
6,15.204587941940343,20.29088495840743,16.688006914824307,24.0,55.402,20.358,4.051059769076659,4.882915462137514,19.54855074207225,49.81787769757006,33.01748632819901,1,1,3.4823021554461278,1.83833149854389,0.9447783273183552,WS
2,10.425147314847214,154.68329511586992,33.07102892541924,24.0,21.669,16.899,3.481608940237818,4.30734153044677,11.39321228414955,1227.2461885887014,108.31033438052704,9,3,1.7820188011427631,1.9056142442896384,0.990023985838683,WS
3,7.7849154390230915,95.4446782397167,34.72858857757396,24.0,37.811,21.189,2.1903952713215933,3.37853886688967,7.560896719874157,617.5580357185621,104.24199762979185,36,6,1.3657716048436714,1.6730452850678812,0.9825270262028463,WS
1,6.664451006072791,234.53463332010142,47.72711981986288,24.0,40.957,22.056,1.676905457276194,2.952272379371994,5.992652200351925,2158.105481304765,172.79047588015112,9,3,1.006446438167401,1.5700012993715606,0.9798569707280687,WS
5,9.274367688190745,73.34697987298897,29.454298174855847,24.0,31.776,18.027,2.804638986412878,4.012334032900917,10.079395183601818,723.3460449239878,92.90202699393882,9,3,1.3542970635689369,1.9220578207632801,0.9854094184793196,WS
4,8.646152332388823,76.42194543782233,30.93625758181561,24.0,46.311,21.82,2.9923488520416077,4.078076616022584,7.99052538473701,1625.509062304361,117.74300953417286,36,6,1.4904624091525314,1.752211491370583,0.9786224063540799,WS
6,14.127849140071026,26.187406009912813,18.534863605835124,24.0,32.36,16.838,1.927842300289757,3.3942563463833855,18.138807141696795,56.977558269088284,35.422346530327836,0,0,7.032964084935485,2.088012972059341,0.936500649436234,WS
1,10.425147314847214,154.68329511586992,33.07102892541924,24.0,21.669,16.899,3.0583641995541373,3.8743135599966854,11.159460846032156,1613.6221032773908,127.38440802458797,16,4,5.35987578491109,1.7072231311375141,0.990023985838683,WS
2,7.7849154390230915,95.4446782397167,34.72858857757396,24.0,37.811,21.189,1.9749556395803958,3.036205777752475,8.187305115418512,2326.931558302024,128.38427600691932,4,2,3.3233387689292755,2.0127317388027812,0.9825270262028463,WS
3,6.664451006072791,234.53463332010142,47.72711981986288,24.0,40.957,22.056,2.27050801373584,3.3851922668963375,7.12005531852495,1175.2097775479524,129.0026282957655,4,2,1.9572060750444469,2.0183420231757587,0.9798569707280687,WS
5,9.274367688190745,73.34697987298897,29.454298174855847,24.0,31.776,18.027,1.8864514725744117,3.2231854957836843,11.042453914024142,295.85891034537576,69.52542245204901,0,0,3.6636963256120616,1.810554173995652,0.9854094184793196,WS
4,8.646152332388823,76.42194543782233,30.93625758181561,24.0,46.311,21.82,1.5804566310294745,2.83381904287501,11.688383175126196,219.28356802367338,62.87028858877235,1,1,3.2358135788070195,2.1174392789037517,0.9786224063540799,WS
6,24.442722334063745,66.97183504367503,39.56874951483419,32.0,41.084,22.363,1.4940521717191395,3.4552907961262873,35.16785038854293,144.34725752371133,77.85777221399205,0,0,5.966496281741708,3.5430872086500926,0.9317244723158642,WS
1,16.025741909252865,444.71715542540034,79.1251111043656,32.0,43.421,26.283,2.6903486790219477,4.1482454494791865,18.4847818334585,2742.2891410950824,233.8722073201396,4,2,3.753433123292502,3.218369542262571,0.9721120094014111,WS
5,14.046420868114906,286.09152819118515,72.66673862678783,32.0,43.773,26.407,2.5888756936323403,4.17482153994571,17.44634060164618,124988.62245599196,516.5294616064282,25,5,2.8133136990231913,3.8832105909342802,0.9844108015693629,WS
4,17.074752542323623,124.28978246293133,53.697688767787966,32.0,39.825,24.133,3.3927119706606774,4.871732954665668,21.72128176623952,1918.5496200809382,177.57289997087457,16,4,3.4661945428477017,3.386544497606335,0.9937202755146177,WS
3,15.0812184920564,165.22718798783222,62.14775640291821,32.0,55.718,28.348,2.4467689707870983,4.078637255191479,19.10383248020717,1088.2138379962396,172.97700257343044,16,4,4.368045623823852,3.542262102492773,0.9806170437732545,WS
2,14.865055909767925,399.07877121363884,79.48461418927428,32.0,34.898,24.475,2.333540219405078,3.646390067743142,18.770316906320875,1690.9521878433502,216.29729133674536,16,4,4.30110514824012,3.753617140874639,0.9882454325951826,WS
6,30.931653589767695,33.19285010436401,28.721049711754077,32.0,42.606,24.02,12.049869154683204,13.482548226134663,85.49812589007637,224.9427600817653,127.70734406628003,9,3,13.767735719378667,15.877313739232118,0.9377243823461292,WS
1,16.025741909252865,444.71715542540034,79.1251111043656,32.0,43.421,26.283,8.102916503171253,10.097552734468579,33.53802425135858,3538470.8520276938,2540.937980552064,841,29,5.017121691577512,13.624751120984403,0.9721120094014111,WS
3,14.046420868114906,286.09152819118515,72.66673862678783,32.0,43.773,26.407,5.138431747634703,8.399331121025448,32.33981144229498,78819884.98744768,9371.682943595864,625,25,6.249308539998042,15.103479554707366,0.9844108015693629,WS
5,17.074752542323623,124.28978246293133,53.697688767787966,32.0,39.825,24.133,6.9455665944574045,10.114433988618796,40.92119065352602,8439.210017895419,399.2572508135948,676,26,7.653707928775114,15.732315501876569,0.9937202755146177,WS
4,15.0812184920564,165.22718798783222,62.14775640291821,32.0,55.718,28.348,4.943906089555649,8.18748738643392,37.78496001919903,104932.08680293198,744.0746440430869,81,9,7.337332770898438,15.55472700176042,0.9806170437732545,WS
2,14.865055909767925,399.07877121363884,79.48461418927428,32.0,34.898,24.475,5.1391995247399755,8.239994989929732,33.229145624633965,36352.88905407633,750.8744144507826,324,18,7.593965368270876,14.156375895276264,0.9882454325951826,WS
6,16.718062270170094,15.502458231986193,14.678982537204671,24.0,35.668,18.25,12.078575184465386,11.744671676322536,41.825718094046785,84.50107919828983,60.59716020255845,9,3,16.718062270170094,8.830961348415226,0.9391547176853401,WS
4,10.425147314847214,154.68329511586992,33.07102892541924,24.0,21.669,16.899,7.078775874071805,8.763085981315536,23.548933860583695,2842.3082044562825,218.55487594070155,144,12,10.425147314847216,8.791067606893364,0.990023985838683,WS
3,7.7849154390230915,95.4446782397167,34.72858857757396,24.0,37.811,21.189,3.5608197837363735,6.020286350939978,17.041752480111427,2733.1614623587457,213.91892422653487,49,7,7.7849154390230915,7.560493817387051,0.9825270262028463,WS
1,6.664451006072791,234.53463332010142,47.72711981986288,24.0,40.957,22.056,3.0428320577997243,5.420150632329625,13.650060048672211,78820135.25608745,9227.615696456924,25,5,6.664451006072791,7.576022949821616,0.9798569707280687,WS
2,9.274367688190745,73.34697987298897,29.454298174855847,24.0,31.776,18.027,5.1308193660085974,7.319633119502742,20.360539168336892,2830.4094988702227,214.0094324289993,100,10,9.274367688190745,8.068581996380605,0.9854094184793196,WS
5,8.646152332388823,76.42194543782233,30.93625758181561,24.0,46.311,21.82,4.07168905373698,6.566345165854617,19.83039746218056,619.9111426520216,150.2039290373648,36,6,8.646152332388823,8.17337847643819,0.9786224063540799,WS
5,17.381819878478026,14.341083556844394,14.118437881362656,24.0,36.756,18.678,13.056727081648456,12.210970685187725,43.48632678234092,78.1706473927087,58.283144247062374,9,3,17.381819878478026,8.830961399972976,0.9345497454949194,WS
2,10.425147314847214,154.68329511586992,33.07102892541924,24.0,21.669,16.899,6.31252682603094,8.234946016874792,23.898470872910764,2931.8657554095826,224.39478718618156,81,9,10.425147314847216,8.852547305384743,0.990023985838683,WS
3,7.7849154390230915,95.4446782397167,34.72858857757396,24.0,37.811,21.189,3.708757336927066,6.030659314982058,16.738157986372787,3283.1114932772666,232.1234327236207,36,6,7.7849154390230915,6.758071590809119,0.9825270262028463,WS
1,6.664451006072791,234.53463332010142,47.72711981986288,24.0,40.957,22.056,2.9035570931145824,5.250730107025872,14.24893715283548,78820076.04924397,9221.314439168547,25,5,6.664451006072791,7.927556866900244,0.9798569707280687,WS
4,9.274367688190745,73.34697987298897,29.454298174855847,24.0,31.776,18.027,4.544571024786075,6.860694152966796,21.686789902607654,1927.4522326118934,178.90967056699455,36,6,9.274367688190745,8.748356741825228,0.9854094184793196,WS
6,8.646152332388823,76.42194543782233,30.93625758181561,24.0,46.311,21.82,3.6384814034176194,6.166064526735573,20.4750831876162,487.9439824234603,137.28325601113866,9,3,8.646152332388823,8.285204232573586,0.9786224063540799,WS
6,35.34590893789573,163.44671433726327,75.71016440190294,40.0,37.393,25.084,1.0286498406719862,3.2034167106651648,53.87320124193379,369.50318930193924,154.8563617558342,0,0,8.525890188171552,5.677067356737389,0.9405081266903651,WS
3,22.936408989120082,760.6646631017807,136.1500533336798,40.0,50.083,32.393,2.657581211924493,4.762272272609389,26.92350968736301,718636.3185962049,1275.3829458478144,16,4,6.342670995577551,5.110324890161688,0.9762054536919329,WS
4,26.965521613515023,235.57422500737567,91.43029432441479,40.0,63.906,33.353,5.2900736998270705,6.913404930659348,31.346102327181402,801450.4798904149,1184.9069954024608,256,16,6.3506923327751785,6.195804357833663,0.9915294762768663,WS
5,25.004356433620956,290.80623581912596,101.16416147093051,40.0,63.767,34.453,3.3183695155069475,5.310642700260599,32.48877568444256,2055.771470236273,294.8044942433936,4,2,6.058779626015994,5.469161844712592,0.9779127842244579,WS
1,23.399644760746696,1401.9694515441465,161.00034125878895,40.0,53.901,32.861,3.7626492637423428,5.38546653673114,25.897942849380993,15045.804671606344,667.9323392752245,64,8,7.380049715951223,5.259141036612981,0.9897189494281853,WS
2,27.22230160291079,1266.3866328104814,138.21313381934485,40.0,51.595,33.366,3.791817871522749,5.304678639020506,32.2454269365879,94752.96319837589,838.6934828538598,4,2,8.250706689339905,5.562697640985899,0.9679415543267316,WS
5,7.291510947682438,5.30135447576887,5.440433567896946,16.0,31.53,13.399,3.41812819071422,3.6975302467531,7.849082634719368,9.674741632759295,8.639382806085715,0,0,7.291510947682438,0.914234789582298,0.8975237569364534,WS
3,3.4447536235323533,31.602618944740943,12.420749495326268,16.0,30.002,14.469,1.233755465317901,2.0590763844745115,3.461227719198162,76.19498156594113,22.669893583041397,0,0,3.4447536235323533,0.9362593932659227,0.9879602496664628,WS
1,2.6620498068836715,141.45579445166894,22.334727724665953,16.0,8.426,9.444,0.5653002290897261,1.3010483974045788,2.615096875169167,1118.8738047337285,59.30016846697682,0,0,2.6620498068836715,0.3859819387519952,0.9953251562108006,WS
2,2.9285851269903693,42.4387365550677,14.680515065962826,16.0,34.995,16.839,1.4029338329082415,2.1856822613456606,2.2616572511420325,687.7604329870566,49.220190025495846,1,1,2.9285851269903693,0.7794527176981085,0.9749751373148879,WS
4,2.676123002834649,73.1430697152416,17.6485947127153,16.0,11.643,11.081,0.8906256121040663,1.827309288948736,2.2005263238805823,200.95320887483635,36.283766169964956,0,0,2.676123002834649,0.5951907402517924,0.9907153675821774,WS
6,3.4393621003407007,24.05048085953393,11.507865963554197,16.0,32.131,15.325,1.400041674346694,2.2622158252787354,3.2531451918854457,59.83630381807377,21.077882799168382,0,0,3.4393621003407007,0.6936533950801766,0.9893607442732812,WS
6,30.66900385856891,14.000000012941284,16.13335410419406,28.0,80.021,30.551,22.38643582867264,17.020013094331777,83.47354570006951,100.24996360149413,72.67775873293972,49,7,10.97968202385766,12.000000008215444,1.0,WS
1,12.179849076610756,398.94452599417906,62.84655776453077,28.0,30.483,21.171,6.349868497345893,8.633063199024013,25.473587984053,583426.9960308834,1198.2476545234117,441,21,5.833529708519018,11.574944255963738,0.9766954799079349,WS
